objectid;fisiologia;altura;diametro;pap;perimetro;altura_fus
156924;Semicaducifolio;4.80641460418701;5.09999990463256;0.699999988079071;0.939999997615814;1.97003030776977
52141;Perennifolio;8.04957485198974;3.40000009536743;0.330000013113022;0.930000007152557;2.96438336372375
123610;Caducifolio;0.699999988079071;0.600000023841857;0;0.0299999993294477;0.400000005960464
137919;Semicaducifolio;2.59143614768981;1.79999995231628;0;0.119999997317791;1.09121012687683
55369;Perennifolio;4.64389610290527;5.09999990463256;0;0.709999978542327;1.1608258485794
61959;Caducifolio;8.1439037322998;4.44999980926513;0.699999988079071;0.939999997615814;5.98223066329956
114690;Perennifolio;16.3329563140869;12.3000001907348;1.29999995231628;2;4.62241411209106
119212;Caducifolio;2.67936921119689;3.09999990463256;0;0.839999973773956;1.13578021526336
69114;Caducifolio;4.40097665786743;4.30000019073486;0.379999995231628;0.389999985694885;1.71054673194885
82398;Caducifolio;2.184574842453;1.20000004768371;0.100000001490116;0.150000005960464;1.361372590065
18636;Perennifolio;1.95924806594848;0.800000011920928;0;0.170000001788139;1.17168807983398
150472;Caducifolio;3.00748014450073;2.79999995231628;0.319999992847443;0.349999994039536;1.79466927051544
46897;Perennifolio;9.1775426864624;4.59999990463256;0.600000023841857;0.699999988079071;2.5037076473236
151863;Semicaducifolio;6.0684847831726;4;0.300000011920929;0.569999992847442;1.57995903491973
27643;Perennifolio;1.82246148586273;2.25;0;0.560000002384185;0.620508670806884
85469;Perennifolio;4.52077198028564;3.20000004768371;0;0.730000019073486;0.686487913131713
156841;Caducifolio;1.90646302700042;2;0;0.119999997317791;0.854672968387603
138563;Semicaducifolio;14.2279424667358;9.14999961853027;1.79999995231628;2.17000007629394;5.5446720123291
144959;Caducifolio;10.219630241394;6.80000019073486;0.759999990463256;0.980000019073486;4.19278383255004
147940;Caducifolio;4.66166734695434;5.5;0.46000000834465;0.699999988079071;3.1924123764038
33758;Perennifolio;1.87117028236389;2.5;0;0.629999995231628;0.641804754734039
86021;Perennifolio;1.45000004768371;1.10000002384185;0;0.159999996423721;0.400000005960464
113429;Perennifolio;2.4940869808197;1.29999995231628;0.589999973773956;0.569999992847442;1.51434981822967
140018;Caducifolio;5.37865114212036;6.19999980926513;0.629999995231628;0.600000023841857;2.31229329109191
38308;Perennifolio;17.5154857635498;13.6999998092651;0.5;0.649999976158142;7.61499738693237
148543;Caducifolio;7.07029056549072;7.61999988555908;1.37000000476837;1.08000004291534;1.5741559267044
152713;Caducifolio;2.77641701698303;3.59999990463256;0.150000005960464;0.310000002384186;1.47775745391845
157218;Semicaducifolio;9.01933193206787;7.69999980926513;1;1.12999999523162;3.79845070838928
158985;Caducifolio;2.48965048789978;4.30000019073486;0.46000000834465;0.620000004768371;1.56792569160461
157703;Caducifolio;1.53999996185302;1.10000002384185;0;0.180000007152557;0.870000004768371
